row_id,series_id,measurement_number,orientation_X,orientation_Y,orientation_Z,orientation_W,angular_velocity_X,angular_velocity_Y,angular_velocity_Z,linear_acceleration_X,linear_acceleration_Y,linear_acceleration_Z
2275_34,2275,34,-0.54455,0.82539,0.12113,-0.086714,-0.012156,0.18773,-0.5641,0.16039,2.6709,-9.4832
2275_35,2275,35,-0.5451600000000001,0.82499,0.12105,-0.08682000000000001,0.0068694,0.18848,-0.55747,0.14585,2.3226,-9.9983
2275_36,2275,36,-0.54576,0.8246,0.12097000000000001,-0.086912,0.018667,0.18325999999999998,-0.55211,-0.009135500000000001,2.7422,-9.7104
2275_37,2275,37,-0.54632,0.8242299999999999,0.12089000000000001,-0.086993,0.015175,0.18345999999999998,-0.5465800000000001,0.18759,2.6372,-9.652999999999999
2275_38,2275,38,-0.54692,0.82383,0.1208,-0.087092,0.017184,0.18796,-0.54696,0.18254,2.3282,-9.6513
2275_39,2275,39,-0.5475,0.82345,0.12074000000000001,-0.087201,0.00063628,0.18525999999999998,-0.54033,0.30384,2.3063,-9.4462
2275_40,2275,40,-0.54808,0.82306,0.12067,-0.08730700000000001,0.00249,0.18341,-0.53632,0.4875,2.6075,-9.1519
2275_41,2275,41,-0.5486300000000001,0.8227,0.1206,-0.087373,0.0038117,0.17697000000000002,-0.53852,0.6098600000000001,2.7065,-9.1497
2275_42,2275,42,-0.5492199999999999,0.8223,0.12053,-0.087466,0.0028595,0.17271,-0.5441,0.36478,2.5853,-9.3508
2275_43,2275,43,-0.5498,0.8219200000000001,0.12046,-0.08755,0.017068,0.1725,-0.54176,0.5094,2.5389,-9.3088
2275_44,2275,44,-0.55038,0.82153,0.1204,-0.087636,0.0058398,0.16662000000000002,-0.54064,0.20923000000000003,2.4543,-9.4032
2275_45,2275,45,-0.55092,0.82116,0.12034,-0.087736,0.0014275,0.1778,-0.54782,0.37842,2.8049,-9.2387
2275_46,2275,46,-0.5515100000000001,0.82076,0.12028,-0.08783200000000001,-0.0057488999999999995,0.17015,-0.55176,0.043285000000000004,2.7822,-9.3997
2275_47,2275,47,-0.55211,0.8203600000000001,0.12022000000000001,-0.087926,0.003922,0.17608,-0.55997,0.16569,2.7008,-9.55
2275_48,2275,48,-0.55271,0.81996,0.12015,-0.088015,0.012106,0.17709,-0.55852,-0.082972,2.7153,-9.5832
2275_49,2275,49,-0.55325,0.8195899999999999,0.1201,-0.088075,0.016218,0.17446,-0.56677,0.054438,2.7632,-9.58
2275_50,2275,50,-0.55386,0.81918,0.12002,-0.088167,0.012647,0.18204,-0.56926,-0.15825999999999998,2.7866,-9.4908
2275_51,2275,51,-0.55448,0.81876,0.11995,-0.088256,0.0087202,0.17672000000000002,-0.57555,-0.17123,2.9635,-9.4593
2275_52,2275,52,-0.55509,0.81835,0.11987,-0.088351,0.015002000000000001,0.18707000000000001,-0.5715,-0.097545,2.9043,-9.3663
2275_53,2275,53,-0.55565,0.81798,0.11980999999999999,-0.088403,0.023625999999999998,0.17617,-0.5776,-0.52946,2.6823,-9.3871
2275_54,2275,54,-0.5562699999999999,0.8175600000000001,0.11972000000000001,-0.08848500000000001,0.024103,0.18039000000000002,-0.5746399999999999,-0.0823,2.7466,-9.2833
2275_55,2275,55,-0.55688,0.81714,0.11964000000000001,-0.08856599999999999,0.019094,0.17715999999999998,-0.57596,-0.63413,2.5017,-9.3925
2275_56,2275,56,-0.5575,0.81672,0.11957000000000001,-0.08866399999999999,0.009115,0.18644000000000002,-0.57504,-0.13097999999999999,2.8943,-9.3244
2275_57,2275,57,-0.55806,0.81634,0.11949000000000001,-0.088754,0.0087738,0.19796,-0.56489,-0.23526999999999998,2.7831,-9.6131
2275_58,2275,58,-0.55866,0.81593,0.11940999999999999,-0.088851,0.010005,0.18355,-0.56223,-0.29294000000000003,2.3752,-9.933
2275_59,2275,59,-0.55925,0.81553,0.11932000000000001,-0.08892699999999999,0.029199,0.17652,-0.5553899999999999,0.0057236000000000006,2.2393,-9.9808
2275_60,2275,60,-0.55984,0.81513,0.11922999999999999,-0.089007,0.026847000000000003,0.17718,-0.551,-0.30141999999999997,2.3008,-9.5209
2275_61,2275,61,-0.5604,0.8147399999999999,0.11917,-0.089103,0.019746,0.18769,-0.54415,0.088676,2.5269999999999997,-9.2111
2275_62,2275,62,-0.56098,0.81434,0.1191,-0.089216,-0.008069,0.18458,-0.5395,-0.038388,2.7189,-9.0783
2275_63,2275,63,-0.56155,0.81395,0.11905,-0.08931900000000001,-0.0092432,0.17337,-0.53588,0.19082000000000002,2.4823,-9.5581
2275_64,2275,64,-0.56211,0.8135600000000001,0.11897,-0.089406,0.016585,0.17362,-0.52696,0.18886,2.185,-9.8889
2275_65,2275,65,-0.56266,0.81319,0.11887,-0.089451,0.036503,0.17257,-0.52864,0.058694,2.4617,-9.5205
2275_66,2275,66,-0.5632199999999999,0.81281,0.11879,-0.089529,0.021894,0.16755,-0.5199199999999999,0.22707,2.7941,-9.0512
2275_67,2275,67,-0.5637800000000001,0.81242,0.11874000000000001,-0.08964,-0.010265,0.17962999999999998,-0.52651,0.24045999999999998,2.7723,-8.9592
2275_68,2275,68,-0.56434,0.81202,0.11868,-0.089753,-0.012875,0.17885,-0.52736,0.40745,2.4394,-9.5239
2275_69,2275,69,-0.56485,0.81167,0.1186,-0.089806,0.0017092,0.17501,-0.5294300000000001,0.36175,2.117,-9.964
2275_70,2275,70,-0.56542,0.81128,0.11852,-0.08987200000000001,0.025009,0.16071,-0.5312399999999999,0.54664,2.459,-9.7549
2275_71,2275,71,-0.56598,0.81089,0.11844,-0.08993999999999999,0.027114,0.16332,-0.5324800000000001,0.28911,2.7028,-9.1806
2275_72,2275,72,-0.5665600000000001,0.8104899999999999,0.11838,-0.090027,0.0027254000000000002,0.16683,-0.54423,0.24109,2.6716,-9.1505
2275_73,2275,73,-0.56708,0.81012,0.11834000000000001,-0.09013600000000001,-0.0084788,0.17547000000000001,-0.55002,0.19609000000000001,2.6976,-9.4172
2275_74,2275,74,-0.56766,0.80971,0.11829,-0.09021799999999999,0.002569,0.16318,-0.5501199999999999,-0.22414,2.4317,-9.847000000000001
2275_75,2275,75,-0.56824,0.8093,0.11821,-0.090288,0.022319,0.1652,-0.55235,-0.25515,2.5065,-9.8663
2275_76,2275,76,-0.56884,0.80889,0.11812,-0.090357,0.033213,0.17362,-0.55824,-0.46768000000000004,2.6831,-9.4435
2275_77,2275,77,-0.5693699999999999,0.80852,0.11807999999999999,-0.090446,0.018503,0.18497,-0.56398,-0.3505,2.7857,-8.8261
2275_78,2275,78,-0.56997,0.80809,0.11800999999999999,-0.09055099999999999,-0.0044987,0.1833,-0.56629,-0.29875999999999997,2.6328,-8.9545
2275_79,2275,79,-0.5705600000000001,0.80767,0.11796,-0.090653,-0.0073641999999999996,0.17833,-0.56339,-0.36722,2.3422,-9.4996
2275_80,2275,80,-0.57116,0.80724,0.11788,-0.090749,0.010215,0.18513,-0.5665,-0.15170999999999998,2.432,-9.8469
2275_81,2275,81,-0.57171,0.80687,0.11778,-0.090797,0.021265,0.19045,-0.5663100000000001,-0.19352,2.483,-9.7139
2275_82,2275,82,-0.57231,0.8064399999999999,0.1177,-0.090888,0.015747999999999998,0.18329,-0.56477,-0.20626999999999998,2.7018,-9.3325
2275_83,2275,83,-0.5729,0.80603,0.11762,-0.090978,0.010753,0.1793,-0.55972,-0.34798,2.5164,-9.4405
2275_84,2275,84,-0.57348,0.80561,0.11755,-0.091086,0.0033841,0.1908,-0.55412,-0.13071,2.2642,-9.8297
2275_85,2275,85,-0.57403,0.8052199999999999,0.11748,-0.091177,-0.00068843,0.20044,-0.55007,-0.041304,2.489,-9.6176
2275_86,2275,86,-0.5746,0.80481,0.11740999999999999,-0.091288,-0.0026524,0.1878,-0.5440699999999999,0.015316,2.7962,-9.3261
2275_87,2275,87,-0.57517,0.8044,0.11734000000000001,-0.091376,0.0060335,0.17004,-0.53867,0.33088,2.4879,-9.482999999999999
2275_88,2275,88,-0.57573,0.804,0.11725999999999999,-0.091465,0.015527000000000001,0.17761,-0.53094,0.48177,2.5097,-9.3801
2275_89,2275,89,-0.57627,0.80361,0.11719,-0.091556,0.017446,0.18053,-0.5321199999999999,0.19823,2.4601,-9.1364
2275_90,2275,90,-0.5768300000000001,0.8032100000000001,0.11714000000000001,-0.091658,-0.009679799999999999,0.17167000000000002,-0.53066,0.40129000000000004,2.8899,-8.9029
2275_91,2275,91,-0.57738,0.80281,0.1171,-0.091761,-0.019859,0.16579000000000002,-0.5302,0.30337,2.3986,-9.5585
2275_92,2275,92,-0.57794,0.8024,0.11704,-0.09186699999999999,-0.0077873000000000005,0.17768,-0.52888,0.50116,2.7161,-9.6479
2275_93,2275,93,-0.57845,0.80204,0.11696,-0.091926,0.003915999999999999,0.17339000000000002,-0.52564,0.24494000000000002,2.6979,-9.7983
2275_94,2275,94,-0.57901,0.8016399999999999,0.11688,-0.092004,0.014605000000000002,0.16662000000000002,-0.5313899999999999,0.30301999999999996,2.78,-9.615
2275_95,2275,95,-0.5795600000000001,0.80124,0.11682000000000001,-0.09208,0.009356399999999999,0.15905,-0.52788,0.29549000000000003,2.6402,-9.5897
2275_96,2275,96,-0.58012,0.80083,0.11675999999999999,-0.092168,-0.00128,0.16502,-0.5372100000000001,-0.13202,2.7961,-9.2764
2275_97,2275,97,-0.58063,0.8004600000000001,0.11671,-0.092265,-0.0002414,0.17590999999999998,-0.5402,0.25325,2.7795,-9.385
2275_98,2275,98,-0.5812,0.80004,0.11665,-0.092369,-0.006789,0.17889000000000002,-0.54889,-0.12574000000000002,3.1082,-9.1479
2275_99,2275,99,-0.58178,0.79962,0.11659000000000001,-0.092455,0.0024498000000000002,0.16859000000000002,-0.55087,0.11334000000000001,2.7232,-9.546
2275_100,2275,100,-0.58236,0.7992,0.11650999999999999,-0.09253,0.016101,0.16742,-0.55553,-0.091986,2.8552,-9.4376
2275_101,2275,101,-0.5828800000000001,0.79882,0.11646,-0.092601,0.018156,0.17271,-0.56658,-0.22359,2.6881,-9.3182
2275_102,2275,102,-0.5834699999999999,0.7983899999999999,0.11639000000000001,-0.092681,0.012863999999999999,0.17185999999999998,-0.56408,-0.21386,3.2078,-8.7439
2275_103,2275,103,-0.58406,0.79795,0.11632999999999999,-0.092774,-0.0019460999999999999,0.17399,-0.56684,-0.44766999999999996,2.9805,-8.9102
2275_104,2275,104,-0.5846600000000001,0.79751,0.11628,-0.09287999999999999,-0.01255,0.18095,-0.57218,-0.24893,2.9709,-9.4067
2275_105,2275,105,-0.58519,0.79713,0.11619000000000002,-0.092934,0.007201699999999999,0.19334,-0.56919,-0.24305,2.5839,-9.9393
2275_106,2275,106,-0.5857899999999999,0.79669,0.1161,-0.09302,0.017312,0.18211,-0.57125,-0.31399,2.9635,-9.6094
2275_107,2275,107,-0.58638,0.7962600000000001,0.11602,-0.093099,0.0232,0.17853,-0.56453,-0.16305999999999998,2.9555,-9.4752
2275_108,2275,108,-0.58697,0.79583,0.11592999999999999,-0.093186,0.016902,0.18228,-0.56565,-0.16902999999999999,3.0178,-9.3538
2275_109,2275,109,-0.5875100000000001,0.79543,0.11589,-0.093291,0.010678,0.19362000000000001,-0.5554899999999999,-0.10350999999999999,3.0226,-9.1946
2275_110,2275,110,-0.58809,0.79499,0.11581,-0.093389,0.0038131999999999997,0.18281,-0.5603100000000001,-0.0030303,2.7532,-9.542
2275_111,2275,111,-0.5886600000000001,0.79457,0.11574000000000001,-0.09346900000000001,0.0154,0.17178,-0.5465899999999999,-0.10349000000000001,2.8146,-9.5917
2275_112,2275,112,-0.58923,0.7941600000000001,0.11565,-0.093547,0.023523,0.17518,-0.54245,-0.084425,2.8507,-9.765
2275_113,2275,113,-0.58977,0.79376,0.11556,-0.09363099999999999,0.024691,0.19125,-0.54182,0.43172,2.9231,-9.4232
2275_114,2275,114,-0.59033,0.7933399999999999,0.11548,-0.09372799999999999,0.0089958,0.18304,-0.53673,0.13205999999999998,2.838,-9.0615
2275_115,2275,115,-0.5908800000000001,0.79293,0.11542000000000001,-0.09379900000000001,0.011736,0.15761,-0.5325,0.68333,2.6788,-9.1761
2275_116,2275,116,-0.59143,0.79252,0.11535,-0.093874,0.0091895,0.15878,-0.5275,0.31081,2.4117,-9.3547
2275_117,2275,117,-0.59196,0.79213,0.11525999999999999,-0.093937,0.019981,0.17246,-0.53938,0.17924,2.6310000000000002,-9.3915
2275_118,2275,118,-0.59251,0.79172,0.11517000000000001,-0.094033,0.010304,0.18211,-0.53161,0.5282600000000001,2.9876,-9.1215
2275_119,2275,119,-0.59307,0.7913100000000001,0.1151,-0.09411900000000001,0.0059187,0.16904,-0.5324399999999999,-0.099979,2.5976,-9.4697
2275_120,2275,120,-0.59362,0.79089,0.11505,-0.094183,0.007583199999999999,0.14794000000000002,-0.53581,0.36771,2.4677,-9.9838
2275_121,2275,121,-0.59412,0.79052,0.11497,-0.094243,0.025213,0.16560999999999998,-0.5384899999999999,-0.092165,2.5527,-9.9458
2275_122,2275,122,-0.5946899999999999,0.7901,0.11488,-0.094318,0.025919,0.17525,-0.5471199999999999,-0.061623000000000004,2.5073,-9.6176
2275_123,2275,123,-0.59526,0.78967,0.11481,-0.094399,0.0092641,0.16915,-0.54915,-0.14978,3.0439999999999996,-9.042
2275_124,2275,124,-0.59583,0.78923,0.11475999999999999,-0.09448200000000001,-0.006471600000000001,0.16034,-0.5576,-0.22095,2.7262,-9.5294
2275_125,2275,125,-0.59634,0.78885,0.1147,-0.094536,0.00021756,0.17424,-0.55778,0.11645,2.3494,-10.189
2275_126,2275,126,-0.59692,0.78842,0.11462,-0.09461599999999999,0.017111,0.17612,-0.56215,-0.33314,2.4172,-10.027000000000001
2275_127,2275,127,-0.5975,0.78798,0.11454,-0.094679,0.025788,0.16551,-0.5660000000000001,-0.18459,2.8582,-9.2275
2286_0,2286,0,0.9816799999999999,0.1156,0.028994,0.14864000000000002,-0.075254,-0.11432,-0.00038296,-1.3182,0.7749199999999999,-7.5365
2286_1,2286,1,0.98167,0.11558,0.028938,0.14878,-0.10694000000000001,-0.059255999999999996,0.0054464,-1.7184,0.27591,-11.865
2286_2,2286,2,0.98165,0.11564,0.029074000000000003,0.14884,-0.05765700000000001,0.1093,-0.034946,-2.0078,1.0081,-13.341
2286_3,2286,3,0.98167,0.11567999999999999,0.029142,0.14861,0.011585999999999999,0.12989,-0.018927,0.062224,1.2096,-11.877
2286_4,2286,4,0.98169,0.11567999999999999,0.029089,0.14853,0.067861,-0.035253,-0.0029877,-0.46342,0.80705,-10.448
2286_5,2286,5,0.9817,0.11565,0.028981,0.14848,0.054638,-0.08289500000000001,0.009717,2.1526,1.1977,-9.7359
2286_6,2286,6,0.98169,0.11564,0.029019,0.14853,-0.048026,0.023124000000000002,0.013256,-0.88786,1.8654,-7.9119
2286_7,2286,7,0.98165,0.11575,0.02918,0.14868,-0.12479000000000001,0.050023000000000005,-0.022991,-0.36522,1.4357,-8.4571
2286_8,2286,8,0.98164,0.1157,0.029207999999999998,0.14881,-0.10039,0.0045136,0.04518,-0.6432899999999999,0.16894,-10.315
2286_9,2286,9,0.98165,0.11564,0.029113,0.14883,-0.013066999999999999,-0.084673,0.034957999999999996,-2.398,1.5781,-9.4748
2286_10,2286,10,0.98165,0.11557,0.029138999999999998,0.14883,-0.0049621000000000005,0.012295,0.057419000000000005,0.63881,2.8191,-9.0372
2286_11,2286,11,0.9816299999999999,0.11557,0.029261000000000002,0.14895999999999998,-0.067888,0.082788,0.058824,-2.1914,1.6667,-8.9958
2286_12,2286,12,0.98162,0.11548,0.029306,0.1491,-0.12002,0.012268000000000001,0.072502,0.7785,1.5501,-8.9278
2286_13,2286,13,0.98162,0.11532,0.029275,0.14925,-0.11978,-0.057748,0.11886,-1.1869,2.5587,-8.6628
2286_14,2286,14,0.98161,0.11520999999999999,0.029276,0.14937,-0.09281299999999999,-0.022446999999999998,0.082953,-0.010638,2.5097,-10.829
2286_15,2286,15,0.9816299999999999,0.11513,0.029421,0.14927,-0.023617,0.087655,0.11045,-0.48353999999999997,2.3803,-9.8648
2286_16,2286,16,0.9816299999999999,0.11506,0.029494,0.14928,-0.014815,0.048178,0.06309,-0.32823,3.1187,-7.6826
2286_17,2286,17,0.9816299999999999,0.11492999999999999,0.02953,0.14937,-0.07977200000000001,0.0044525,0.1063,2.4773,3.3699,-7.2374
2286_18,2286,18,0.98162,0.11483,0.029532999999999997,0.14953,-0.12911,-0.024225,0.07195,-0.92414,2.7393,-8.6808
2286_19,2286,19,0.98161,0.11479,0.029617,0.14964,-0.13033,0.058372,0.038745,3.867,3.7806,-11.078
2286_20,2286,20,0.98159,0.11475999999999999,0.029733,0.14976,-0.111,0.07726,0.029214999999999998,-0.0075227,4.5025,-10.237
2286_21,2286,21,0.9815799999999999,0.11475999999999999,0.029681,0.1498,-0.023855,-0.043516,-0.008465299999999999,2.0958,3.9228,-10.618
2286_22,2286,22,0.98159,0.11474000000000001,0.029624,0.14977000000000001,0.03127,-0.045277,0.013906,1.8969,4.3705,-9.3058
2286_23,2286,23,0.98156,0.11475,0.029675,0.14995999999999998,-0.00046492,0.012772,-0.065495,1.0531,4.2386,-7.5699
2286_24,2286,24,0.9815299999999999,0.11482,0.029751,0.15007,-0.091264,0.05964,-0.051709000000000005,3.0351,5.5218,-6.88
2286_25,2286,25,0.9815,0.11489,0.029708999999999996,0.15025,-0.13935,-0.040565,-0.066224,-0.84893,4.4681,-8.3299
2286_26,2286,26,0.9814799999999999,0.11495999999999999,0.029612,0.15035,-0.068854,-0.077315,-0.065802,2.2657,5.1085,-10.905999999999999
2286_27,2286,27,0.98151,0.11495,0.029648,0.15017,0.03975,0.021206,-0.061581,-0.9041100000000001,4.4684,-11.425
2286_28,2286,28,0.98151,0.11507,0.02965,0.15008,0.075188,0.024416,-0.086868,0.012284,5.0704,-9.0591
2286_29,2286,29,0.98151,0.11509000000000001,0.029625,0.15005,0.023536,-0.014474,-0.023514,0.18942,5.7146,-6.3631
2286_30,2286,30,0.98149,0.11513,0.029572,0.15014,-0.06513,-0.045146,-0.037266,-0.51748,5.5438,-6.8681
2286_31,2286,31,0.9814700000000001,0.11517000000000001,0.029564,0.15025,-0.082314,0.031616000000000005,-0.0058949,1.8863,5.0162,-9.6366
2286_32,2286,32,0.9814700000000001,0.11517000000000001,0.029599,0.15024,0.00060499,0.028203,0.00011623,-1.69,4.1083,-10.363
2286_33,2286,33,0.9814799999999999,0.11514,0.029539,0.15019000000000002,0.046932999999999996,-0.046669,0.020605000000000002,1.933,6.0729,-9.5984
2286_34,2286,34,0.98151,0.11505,0.029467,0.15014,0.044913999999999996,-0.06371,0.070043,-1.3879,4.6467,-9.75
2286_35,2286,35,0.9814799999999999,0.11513,0.029441000000000002,0.15024,0.036371,-0.028026,0.037495999999999995,0.58224,4.9168,-9.6847
2286_36,2286,36,0.98149,0.11503,0.029508999999999997,0.15024,-0.0061497,0.041962,0.08522,0.27459,5.5091,-8.8209
2286_37,2286,37,0.9815,0.11494000000000001,0.029462000000000002,0.15025,-0.006210800000000001,-0.04954,0.069954,-1.3332,4.2547,-9.4658
2286_38,2286,38,0.9815299999999999,0.11479,0.029399,0.15019000000000002,0.054514,-0.061877,0.10814000000000001,2.0565,4.4418,-10.38
2286_39,2286,39,0.98155,0.11474000000000001,0.029338,0.1501,0.091176,-0.035337,0.085247,-1.9099,3.3901,-9.8113
2286_40,2286,40,0.9815799999999999,0.11465,0.02932,0.15,0.075749,-0.016156,0.071609,1.6269,4.812,-8.2844
2286_41,2286,41,0.9816,0.11452999999999999,0.029310000000000003,0.14997,0.02645,-0.019298,0.091849,-1.4854,4.3799,-7.1284
2286_42,2286,42,0.98161,0.11445,0.02925,0.14997,0.0029816999999999995,-0.057659,0.05959400000000001,-0.082367,3.7144,-8.8819
2286_43,2286,43,0.98164,0.1143,0.029248000000000003,0.14985,0.048111,0.0057206,0.076842,-0.14935,2.2875,-11.152000000000001
2286_44,2286,44,0.9816600000000001,0.11427999999999999,0.029266000000000004,0.14974,0.08440299999999999,0.019969,0.025192,-1.4028,3.5667,-9.6134
2286_45,2286,45,0.9816799999999999,0.11424000000000001,0.029279000000000003,0.14968,0.049953,0.011136,0.035341000000000004,1.6485,3.807,-9.0814
2286_46,2286,46,0.98169,0.11420999999999999,0.029258,0.14964,0.033022,-0.016528,0.021731999999999998,-1.5145,2.1855,-9.9309
2286_47,2286,47,0.9817,0.11416,0.029191,0.14961,0.06437000000000001,-0.0045359,-0.0014588,1.814,1.5398,-11.312000000000001
2286_48,2286,48,0.9817100000000001,0.11417999999999999,0.02924,0.1495,0.077941,0.050710000000000005,-0.008373,-0.41553999999999996,2.4261,-8.8815
2286_49,2286,49,0.98172,0.11424000000000001,0.029218,0.14941,0.080322,-0.0013947,-0.048281,0.67399,2.5851,-7.6222
2286_50,2286,50,0.9817299999999999,0.11425999999999999,0.029182,0.14934,0.058436,-0.020228,-0.014031,0.96605,1.2289,-8.6384
2286_51,2286,51,0.9817299999999999,0.11427000000000001,0.029124,0.14931,0.050959,-0.036117,-0.047,-1.048,1.2129,-8.4112
2286_52,2286,52,0.9817299999999999,0.1143,0.029143000000000002,0.14928,0.025885000000000002,0.021513,-0.021072,0.5647300000000001,2.0738,-8.592
2286_53,2286,53,0.9817299999999999,0.11435,0.029175,0.14927,0.0037074,0.032394,-0.035748,-1.8716,1.1822,-9.2907
2286_54,2286,54,0.9817299999999999,0.11439,0.029195,0.14925,0.014436000000000001,0.022618,-0.029866000000000004,1.6373,1.2288,-10.165
2286_55,2286,55,0.98174,0.11435,0.029129000000000002,0.14917,0.030302999999999997,0.0032573999999999997,0.014438999999999999,-0.9748700000000001,0.82889,-9.4247
2286_56,2286,56,0.98175,0.11435999999999999,0.029093,0.14914000000000002,0.023484,-0.025633999999999997,-0.0065044,0.5291100000000001,0.84678,-9.2424
2286_57,2286,57,0.9817600000000001,0.1143,0.029117,0.14912,0.016502,0.014049,0.047223,-0.10338,0.23233,-9.5119
2286_58,2286,58,0.9817600000000001,0.11425999999999999,0.029102999999999997,0.14912,-0.0025108,-0.015984,0.03085,-1.7895,0.44923,-8.8397
2286_59,2286,59,0.98175,0.11423,0.029129000000000002,0.1492,-0.078553,-0.018509,0.088364,-0.37956,2.7295,-8.9444
2286_60,2286,60,0.98175,0.11412,0.029141000000000004,0.14932,-0.096603,-0.014535,0.085129,-3.8319,1.2135,-11.884
2286_61,2286,61,0.9817600000000001,0.11402000000000001,0.029220999999999997,0.14933,-0.017461,0.049472,0.09003,0.5272600000000001,0.37234,-14.062999999999999
2286_62,2286,62,0.9817899999999999,0.11389,0.029307999999999997,0.14922,0.078543,0.062272,0.11452999999999999,-1.8749,0.37319,-11.343
2286_63,2286,63,0.9817899999999999,0.11385999999999999,0.029160000000000002,0.14927,0.055527999999999994,-0.036673000000000004,0.095794,0.63455,2.1681,-7.7027
2286_64,2286,64,0.9818,0.11369000000000001,0.029174000000000002,0.14931,-0.035712,-0.013850999999999999,0.13829,0.47818,1.3851,-7.025
2286_65,2286,65,0.9817899999999999,0.1136,0.029233999999999996,0.14943,-0.10259000000000001,0.026374,0.070056,-0.96246,0.7812899999999999,-7.6703
2286_66,2286,66,0.98177,0.11350999999999999,0.029376999999999997,0.14959,-0.14597000000000002,0.087258,0.080697,2.9421,2.7079,-8.1888
2286_67,2286,67,0.9818100000000001,0.1134,0.029343,0.14945999999999998,-0.11327999999999999,0.0058725,0.062828,-2.1905,0.8998799999999999,-9.8739
2286_68,2286,68,0.9818100000000001,0.11333,0.029294,0.1495,-0.027348,-0.050087,0.045672000000000004,2.5433,1.8738,-11.548
2286_69,2286,69,0.9818100000000001,0.11329000000000002,0.029348000000000003,0.14948,0.0072196,0.039060000000000004,0.040869,-0.45492,2.2382,-10.272
2286_70,2286,70,0.9818,0.11332,0.029414,0.14951,-0.027885000000000004,0.052686000000000004,-0.017862,0.69958,3.0793,-7.7996
2286_71,2286,71,0.9817799999999999,0.11319000000000001,0.029526999999999998,0.14977000000000001,-0.1008,0.025202000000000002,0.017181000000000002,0.5978,2.6801,-7.5882
2286_72,2286,72,0.98175,0.11320999999999999,0.029498000000000003,0.14992,-0.12282,-0.034122,-0.023985,-0.38395,2.0751,-9.0424
2286_73,2286,73,0.9817299999999999,0.11324000000000001,0.029564,0.15,-0.06415,0.049496,-0.021437,2.323,2.1998,-10.886
2286_74,2286,74,0.98172,0.11332,0.029651,0.15004,-0.038438,0.074643,-0.050792000000000004,-0.36609,3.8218,-9.2429
2286_75,2286,75,0.9817100000000001,0.11332,0.029626999999999997,0.1501,-0.059223000000000005,0.007215100000000001,-0.034706,2.1362,5.2011,-8.1157
2286_76,2286,76,0.98169,0.11333,0.029593,0.1502,-0.079001,-0.034305,-0.017113999999999997,-0.19669,3.761,-9.532
2286_77,2286,77,0.98167,0.1134,0.02962,0.15027000000000001,-0.058713999999999995,0.023042,-0.055087,1.6961,2.8904,-12.003
2286_78,2286,78,0.9816600000000001,0.11344000000000001,0.029720999999999997,0.15029,-0.019732,0.083204,-0.019398,0.9935299999999999,3.6407,-9.7403
2286_79,2286,79,0.98165,0.11350999999999999,0.02968,0.15035,-0.02984,-0.010337,-0.032087,0.53635,5.9415,-6.7208
2286_80,2286,80,0.9816299999999999,0.11347,0.029613999999999998,0.15047,-0.088783,-0.067072,0.022966999999999998,1.1937,5.3462,-8.3946
2286_81,2286,81,0.9816299999999999,0.11345,0.029582999999999998,0.15054,-0.05349400000000001,-0.033039,0.006298699999999999,-1.3408,2.7038,-11.255
2286_82,2286,82,0.9816299999999999,0.11344000000000001,0.02965,0.15052000000000001,0.010692,0.053738,0.017703999999999998,1.34,4.4026,-10.289000000000001
2286_83,2286,83,0.98162,0.11342,0.029685000000000003,0.15058,-0.019704,-6.7055e-05,0.0599,-2.1166,5.1388,-7.9936
2286_84,2286,84,0.98162,0.11333,0.029586,0.15065,-0.047947000000000004,-0.095737,0.06262100000000001,0.20651999999999998,5.7838,-8.8976
2286_85,2286,85,0.9816299999999999,0.1132,0.029602,0.15069000000000002,-0.035269999999999996,-0.0067710999999999995,0.098585,-0.14001,4.2777,-10.427
2286_86,2286,86,0.98165,0.11314,0.029682999999999998,0.15064,0.036079,0.061235000000000005,0.061335,-0.39812,3.5358,-9.0483
2286_87,2286,87,0.9816600000000001,0.11309000000000001,0.029691000000000002,0.15058,0.071841,0.022088999999999998,0.09285800000000001,1.6434,4.2858,-6.3007
2286_88,2286,88,0.9816799999999999,0.11295999999999999,0.029613,0.15058,0.0052065,-0.076637,0.089875,-0.018078,4.944,-4.739
2286_89,2286,89,0.98167,0.11287,0.029617,0.15068,-0.086017,-0.017968,0.072908,2.9958,4.3161,-8.113
2286_90,2286,90,0.98165,0.11282,0.029743000000000002,0.1508,-0.10651,0.08283099999999999,0.047727,1.0676,5.246,-9.2653
2286_91,2286,91,0.9816799999999999,0.11277999999999999,0.029708999999999996,0.15069000000000002,-0.052038,0.009045000000000001,0.023453,1.6005,3.9189,-12.83
2286_92,2286,92,0.9817,0.11272,0.02961,0.15062,0.07119299999999999,-0.07854,0.039969,2.4489,3.1046,-13.965
2286_93,2286,93,0.9817299999999999,0.1127,0.029487,0.15047,0.12865,-0.086498,0.0064209,0.30646,2.3662,-12.49
2286_94,2286,94,0.98174,0.11269000000000001,0.02945,0.15037999999999999,0.077721,-0.02104,0.0021219,1.1932,5.2926,-7.7005
2286_95,2286,95,0.9817,0.11267,0.029593,0.15062,-0.022325,-0.0061244,-0.012948,-1.5982,3.6266,-6.6579999999999995
2286_96,2286,96,0.9816799999999999,0.11269000000000001,0.029574,0.15074,-0.091738,-0.021678,-0.026341000000000003,1.1478,4.5698,-8.3923
